ndc11,rxcui,name,rxnavImageObjectId,rxnavImageFileName,nlmImageFileName,RXNAV 120,RXBASE 120,RXNAV 300,RXBASE 300,RXNAV 600,RXBASE 600,RXNAV 800,RXBASE 800,RXNAV 1024,RXBASE 1024,RXNAV ORIGINAL,RXBASE ORIGINAL
31722-0269-90,312749,quinapril 20 MG Oral Tablet,185709362,31722-0269-90_RXNAVIMAGE10_14508A54.jpg,31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/120/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/120/31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/300/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/300/31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/600/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/600/31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/800/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/800/31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/1024/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/1024/31722-0269-90_NLMIMAGE10_14508A54.jpg,image/images/gallery/original/31722-0269-90_RXNAVIMAGE10_14508A54.jpg,image/images/gallery/original/31722-0269-90_NLMIMAGE10_14508A54.jpg
47335-0712-13,199890,topiramate 200 MG Oral Tablet,185709473,47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/120/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/120/47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/300/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/300/47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/600/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/600/47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/800/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/800/47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/1024/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/1024/47335-0712-13_NLMIMAGE10_3D509EC4.jpg,image/images/gallery/original/47335-0712-13_RXNAVIMAGE10_3D509EC4.jpg,image/images/gallery/original/47335-0712-13_NLMIMAGE10_3D509EC4.jpg
75826-0114-10,1094107,Phenazopyridine hydrochloride 100 MG Oral Tablet,185709522,75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/120/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/120/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/300/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/300/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/600/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/600/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/800/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/800/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/1024/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/1024/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg,image/images/gallery/original/75826-0114-10_RXNAVIMAGE10_4F50A7F5.jpg,image/images/gallery/original/75826-0114-10_NLMIMAGE10_4F50A7F5.jpg
75826-0115-10,1094104,Phenazopyridine hydrochloride 200 MG Oral Tablet,185709545,75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/120/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/120/75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/300/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/300/75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/600/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/600/75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/800/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/800/75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/1024/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/1024/75826-0115-10_NLMIMAGE10_5850AC45.jpg,image/images/gallery/original/75826-0115-10_RXNAVIMAGE10_5850AC45.jpg,image/images/gallery/original/75826-0115-10_NLMIMAGE10_5850AC45.jpg
42937-0701-10,1094107,Phenazopyridine hydrochloride 100 MG Oral Tablet,185709558,42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/120/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/120/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/300/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/300/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/600/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/600/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/800/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/800/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/1024/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/1024/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg,image/images/gallery/original/42937-0701-10_RXNAVIMAGE10_5D50AEB5.jpg,image/images/gallery/original/42937-0701-10_NLMIMAGE10_5D50AEB5.jpg
00185-0205-01,197942,Methimazole 5 MG Oral Tablet,185709981,00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/120/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/120/00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/300/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/300/00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/600/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/600/00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/800/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/800/00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/1024/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/1024/00185-0205-01_NLMIMAGE10_F950FCE7.jpg,image/images/gallery/original/00185-0205-01_RXNAVIMAGE10_F950FCE7.jpg,image/images/gallery/original/00185-0205-01_NLMIMAGE10_F950FCE7.jpg
43547-0360-09,979485,Losartan Potassium 25 MG Oral Tablet,185710408,43547-0360-09_RXNAVIMAGE10_915148AA.jpg,43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/120/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/120/43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/300/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/300/43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/600/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/600/43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/800/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/800/43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/1024/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/1024/43547-0360-09_NLMIMAGE10_915148AA.jpg,image/images/gallery/original/43547-0360-09_RXNAVIMAGE10_915148AA.jpg,image/images/gallery/original/43547-0360-09_NLMIMAGE10_915148AA.jpg
16252-0616-30,859747,Rosuvastatin calcium 10 MG Oral Tablet,185710264,16252-0616-30_RXNAVIMAGE10_635131F9.jpg,16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/120/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/120/16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/300/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/300/16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/600/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/600/16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/800/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/800/16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/1024/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/1024/16252-0616-30_NLMIMAGE10_635131F9.jpg,image/images/gallery/original/16252-0616-30_RXNAVIMAGE10_635131F9.jpg,image/images/gallery/original/16252-0616-30_NLMIMAGE10_635131F9.jpg
16714-0360-01,1365899,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Mono-Linyah 28 Day],185709944,16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/120/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/120/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/300/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/300/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/600/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/600/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/800/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/800/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/1024/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/1024/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg,image/images/gallery/original/16714-0360-01_RXNAVIMAGE10_EB50F5F7.jpg,image/images/gallery/original/16714-0360-01_NLMIMAGE10_EB50F5F7.jpg
52544-0550-28,751875,{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 0.5/35 28 Day],185708835,52544-0550-28_RXNAVIMAGE10_50502871.jpg,52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/120/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/120/52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/300/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/300/52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/600/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/600/52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/800/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/800/52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/1024/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/1024/52544-0550-28_NLMIMAGE10_50502871.jpg,image/images/gallery/original/52544-0550-28_RXNAVIMAGE10_50502871.jpg,image/images/gallery/original/52544-0550-28_NLMIMAGE10_50502871.jpg
52544-0550-28,751875,{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 0.5/35 28 Day],186757388,52544-0550-28_RXNAVIMAGE10_48502421.jpg,52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/120/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/120/52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/300/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/300/52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/600/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/600/52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/800/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/800/52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/1024/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/1024/52544-0550-28_NLMIMAGE10_48502421.jpg,image/images/gallery/original/52544-0550-28_RXNAVIMAGE10_48502421.jpg,image/images/gallery/original/52544-0550-28_NLMIMAGE10_48502421.jpg
43547-0362-11,979480,Losartan Potassium 100 MG Oral Tablet,185709759,43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/120/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/120/43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/300/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/300/43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/600/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/600/43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/800/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/800/43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/1024/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/1024/43547-0362-11_NLMIMAGE10_A750D3D6.jpg,image/images/gallery/original/43547-0362-11_RXNAVIMAGE10_A750D3D6.jpg,image/images/gallery/original/43547-0362-11_NLMIMAGE10_A750D3D6.jpg
00173-0561-00,213211,naratriptan 1 MG Oral Tablet [Amerge],185632914,00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/120/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/120/00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/300/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/300/00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/600/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/600/00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/800/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/800/00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/1024/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/1024/00173-0561-00_NLMIMAGE10_97194BBA.jpg,image/images/gallery/original/00173-0561-00_RXNAVIMAGE10_97194BBA.jpg,image/images/gallery/original/00173-0561-00_NLMIMAGE10_97194BBA.jpg
23155-0044-03,205285,leflunomide 20 MG Oral Tablet,185687752,23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/120/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/120/23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/300/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/300/23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/600/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/600/23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/800/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/800/23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/1024/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/1024/23155-0044-03_NLMIMAGE10_DC40EE17.jpg,image/images/gallery/original/23155-0044-03_RXNAVIMAGE10_DC40EE17.jpg,image/images/gallery/original/23155-0044-03_NLMIMAGE10_DC40EE17.jpg
16714-0331-01,205285,leflunomide 20 MG Oral Tablet,185692880,16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/120/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/120/16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/300/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/300/16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/600/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/600/16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/800/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/800/16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/1024/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/1024/16714-0331-01_NLMIMAGE10_39449CD4.jpg,image/images/gallery/original/16714-0331-01_RXNAVIMAGE10_39449CD4.jpg,image/images/gallery/original/16714-0331-01_NLMIMAGE10_39449CD4.jpg
00074-9189-90,828377,fenofibric acid 135 MG Delayed Release Oral Capsule [Trilipix],185639319,00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/120/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/120/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/300/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/300/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/600/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/600/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/800/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/800/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/1024/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/1024/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg,image/images/gallery/original/00074-9189-90_RXNAVIMAGE10_DF1DEFBF.jpg,image/images/gallery/original/00074-9189-90_NLMIMAGE10_DF1DEFBF.jpg
57844-0324-01,351898,Fenofibrate 200 MG Oral Capsule [Lofibra],185673084,57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/120/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/120/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/300/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/300/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/600/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/600/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/800/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/800/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/1024/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/1024/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,image/images/gallery/original/57844-0324-01_RXNAVIMAGE10_DB366DE3.jpg,image/images/gallery/original/57844-0324-01_NLMIMAGE10_DB366DE3.jpg
00093-5513-89,200133,12 HR Carbamazepine 200 MG Extended Release Oral Capsule,185672987,00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/120/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/120/00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/300/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/300/00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/600/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/600/00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/800/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/800/00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/1024/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/1024/00093-5513-89_NLMIMAGE10_B7365BE2.jpg,image/images/gallery/original/00093-5513-89_RXNAVIMAGE10_B7365BE2.jpg,image/images/gallery/original/00093-5513-89_NLMIMAGE10_B7365BE2.jpg
00093-5512-89,388311,12 HR Carbamazepine 100 MG Extended Release Oral Capsule,185673019,00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/120/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/120/00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/300/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/300/00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/600/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/600/00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/800/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/800/00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/1024/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/1024/00093-5512-89_NLMIMAGE10_C33661E3.jpg,image/images/gallery/original/00093-5512-89_RXNAVIMAGE10_C33661E3.jpg,image/images/gallery/original/00093-5512-89_NLMIMAGE10_C33661E3.jpg
00093-7542-06,596926,duloxetine 20 MG Delayed Release Oral Capsule,185676149,00093-7542-06_RXNAVIMAGE10_4638A355.jpg,00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/120/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/120/00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/300/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/300/00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/600/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/600/00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/800/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/800/00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/1024/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/1024/00093-7542-06_NLMIMAGE10_4638A355.jpg,image/images/gallery/original/00093-7542-06_RXNAVIMAGE10_4638A355.jpg,image/images/gallery/original/00093-7542-06_NLMIMAGE10_4638A355.jpg
00093-7543-56,596930,duloxetine 30 MG Delayed Release Oral Capsule,185676163,00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/120/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/120/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/300/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/300/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/600/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/600/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/800/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/800/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/1024/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/1024/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg,image/images/gallery/original/00093-7543-56_RXNAVIMAGE10_4B38A5C5.jpg,image/images/gallery/original/00093-7543-56_NLMIMAGE10_4B38A5C5.jpg
55111-0586-01,898346,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule,185677643,55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/120/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/120/55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/300/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/300/55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/600/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/600/55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/800/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/800/55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/1024/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/1024/55111-0586-01_NLMIMAGE10_6439B27D.jpg,image/images/gallery/original/55111-0586-01_RXNAVIMAGE10_6439B27D.jpg,image/images/gallery/original/55111-0586-01_NLMIMAGE10_6439B27D.jpg
00832-2012-00,849389,Amantadine Hydrochloride 100 MG Oral Capsule,185677630,00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/120/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/120/00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/300/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/300/00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/600/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/600/00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/800/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/800/00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/1024/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/1024/00832-2012-00_NLMIMAGE10_6039B00D.jpg,image/images/gallery/original/00832-2012-00_RXNAVIMAGE10_6039B00D.jpg,image/images/gallery/original/00832-2012-00_NLMIMAGE10_6039B00D.jpg
